866	5 
867	1 
868	4 
869	1 
870	2 
871	5 
872	2 
873	5 
874	2 
875	1 
876	5 
877	1 
878	1 
879	5 
880	2 
881	1 
882	1 
883	5 
884	1 
885	3 
886	1 
887	5 
888	4 
889	2 
890	4 
891	4 
892	4 
893	2 
894	1 
895	3 
896	1 
897	3 
898	5 
899	1 
900	5 
901	3 
902	1 
903	5 
904	1 
905	2 
906	3 
907	3 
908	2 
909	5 
910	4 
911	1 
912	3 
913	1 
914	2 
915	4 
916	5 
917	4 
918	2 
919	1 
920	5 
921	4 
922	3 
923	1 
924	5 
925	1 
926	2 
927	1 
928	4 
929	1 
930	3 
931	2 
932	5 
933	5 
934	3 
935	5 
936	1 
937	5 
938	1 
939	4 
940	4 
941	5 
942	3 
943	3 
944	4 
945	5 
946	1 
947	3 
948	3 
949	4 
950	3 
951	2 
952	4 
953	2 
954	5 
955	5 
956	2 
957	3 
958	5 
959	1 
960	1 
961	5 
962	4 
963	4 
964	3 
965	5 
966	3 
967	2 
968	4 
969	1 
970	2 
971	1 
972	2 
973	4 
974	4 
975	5 
976	2 
977	4 
978	3 
979	4 
980	1 
981	2 
982	1 
983	1 
984	1 
985	1 
986	1 
987	4 
988	3 
989	4 
990	3 
991	1 
992	5 
993	1 
994	4 
995	2 
996	1 
997	5 
998	1 
999	3 
1000	3 
1001	1 
1002	3 
1003	5 
1004	3 
1005	4 
1006	3 
1007	2 
1008	4 
1009	1 
1010	3 
1011	5 
1012	1 
1013	1 
1014	4 
1015	3 
1016	5 
1017	5 
1018	5 
1019	1 
1020	3 
1021	4 
1022	1 
1023	4 
1024	3 
1025	4 
1026	5 
1027	1 
1028	3 
1029	1 
1030	5 
1031	4 
1032	1 
1033	1 
1034	5 
1035	2 
1036	5 
1037	3 
1038	1 
1039	5 
1040	1 
1041	3 
1042	3 
1043	4 
1044	3 
1045	2 
1046	1 
1047	1 
1048	4 
1049	3 
1050	5 
1051	4 
1052	5 
1053	2 
1054	1 
1055	4 
1056	3 
1057	2 
1058	4 
1059	5 
1060	5 
1061	2 
1062	5 
1063	2 
1064	1 
1065	3 
1066	1 
1067	2 
1068	2 
1069	4 
1070	1 
1071	3 
1072	2 
1073	2 
1074	4 
1075	1 
1076	4 
1077	2 
1078	3 
1079	5 
1080	1 
1081	2 
1082	3 
1083	3 
1084	5 
1085	1 
1086	3 
1087	1 
1088	5 
1089	2 
1090	3 
1091	4 
1092	3 
1093	1 
1094	1 
1095	1 
1096	1 
1097	5 
1098	3 
1099	1 
1100	1 
1101	5 
1102	1 
1103	4 
1104	5 
1105	3 
1106	2 
1107	1 
1108	2 
1109	1 
1110	1 
1111	2 
1112	1 
1113	3 
1114	5 
1115	1 
1116	4 
1117	1 
1118	2 
1119	1 
1120	2 
1121	5 
1122	4 
1123	1 
1124	2 
1125	1 
1126	1 
1127	3 
1128	1 
1129	5 
1130	2 
1131	1 
1132	4 
1133	5 
1134	1 
1135	4 
1136	1 
1137	3 
1138	5 
1139	1 
1140	4 
1141	5 
1142	5 
1143	3 
1144	1 
1145	4 
1146	1 
1147	3 
1148	2 
1149	3 
1150	4 
1151	3 
1152	4 
1153	3 
1154	5 
1155	1 
1156	5 
1157	3 
1158	5 
1159	1 
1160	5 
1161	5 
1162	5 
1163	3 
1164	3 
1165	4 
1166	1 
1167	5 
1168	5 
1169	5 
1170	5 
1171	2 
1172	5 
1173	4 
1174	1 
1175	4 
1176	5 
1177	4 
1178	1 
1179	1 
1180	5 
1181	1 
1182	5 
1183	1 
1184	5 
1185	1 
1186	2 
1187	4 
1188	1 
1189	5 
1190	3 
1191	5 
1192	5 
1193	2 
1194	1 
1195	3 
1196	1 
1197	5 
1198	1 
1199	2 
1200	1 
1201	5 
1202	1 
1203	5 
1204	3 
1205	1 
1206	3 
1207	1 
1208	3 
1209	1 
1210	1 
1211	5 
1212	1 
1213	5 
1214	1 
1215	2 
1216	1 
1217	5 
1218	5 
1219	5 
1220	4 
1221	5 
1222	4 
1223	3 
1224	1 
1225	1 
1226	1 
1227	4 
1228	5 
1229	5 
1230	1 
1231	2 
1232	5 
1233	3 
1234	5 
1235	2 
1236	3 
1237	1 
1238	5 
1239	2 
1240	2 
1241	5 
1242	1 
1243	1 
1244	1 
1245	3 
1246	1 
1247	1 
1248	4 
1249	1 
1250	2 
1251	5 
1252	1 
1253	4 
1254	5 
1255	1 
1256	1 
1257	3 
1258	1 
1259	3 
1260	4 
1261	1 
1262	2 
1263	2 
1264	2 
1265	3 
1266	3 
1267	5 
1268	2 
1269	3 
1270	2 
1271	3 
1272	2 
1273	5 
1274	3 
1275	1 
1276	1 
1277	5 
1278	4 
1279	1 
1280	3 
1281	4 
1282	2 
1283	5 
1284	4 
1285	1 
1286	3 
1287	2 
1288	3 
1289	5 
1290	1 
1291	1 
1292	3 
1293	1 
1294	3 
1295	4 
1296	5 
1297	1 
1298	5 
1299	1 
1300	1 
1301	1 
1302	1 
1303	5 
1304	3 
1305	1 
1306	1 
1307	5 
1308	4 
1309	4 
1310	1 
1311	3 
1312	1 
1313	5 
1314	3 
1315	5 
1316	3 
1317	1 
1318	4 
1319	1 
1320	4 
1321	5 
1322	3 
1323	3 
1324	3 
1325	1 
1326	1 
1327	2 
1328	5 
1329	1 
1330	1 
1331	5 
1332	3 
1333	3 
1334	5 
1335	5 
1336	1 
1337	4 
1338	4 
1339	3 
1340	1 
1341	4 
1342	3 
1343	2 
1344	2 
1345	1 
1346	4 
1347	5 
1348	1 
1349	5 
1350	1 
1351	1 
1352	1 
1353	3 
1354	1 
1355	2 
1356	3 
1357	5 
1358	2 
1359	5 
1360	4 
1361	5 
1362	5 
1363	1 
1364	1 
1365	1 
1366	1 
1367	1 
1368	3 
1369	1 
1370	1 
1371	5 
1372	2 
1373	4 
1374	2 
1375	2 
1376	1 
1377	1 
1378	3 
1379	1 
1380	4 
1381	5 
1382	1 
1383	3 
1384	1 
1385	5 
1386	2 
1387	5 
1388	1 
1389	3 
1390	3 
1391	3 
1392	5 
1393	2 
1394	1 
1395	5 
1396	3 
1397	1 
1398	3 
1399	5 
1400	3 
1401	5 
1402	3 
1403	1 
1404	5 
1405	2 
1406	1 
1407	1 
1408	1 
1409	3 
1410	1 
1411	2 
1412	3 
1413	1 
1414	3 
1415	2 
1416	3 
1417	5 
1418	1 
1419	4 
1420	5 
1421	3 
1422	3 
1423	2 
1424	5 
1425	1 
1426	1 
1427	2 
1428	4 
1429	4 
1430	1 
1431	1 
1432	5 
1433	5 
1434	3 
1435	3 
1436	4 
1437	1 
1438	2 
1439	5 
1440	1 
1441	3 
1442	3 
1443	2 
1444	3 
1445	5 
1446	1 
1447	3 
1448	5 
1449	4 
1450	3 
1451	3 
1452	3 
1453	3 
1454	5 
1455	1 
1456	1 
1457	3 
1458	1 
1459	4 
1460	1 
1461	5 
1462	1 
1463	4 
1464	1 
1465	5 
1466	4 
1467	3 
1468	3 
1469	3 
1470	3 
1471	2 
1472	4 
1473	5 
1474	3 
1475	4 
1476	1 
1477	2 
1478	2 
1479	1 
1480	5 
1481	2 
1482	1 
1483	1 
1484	1 
1485	1 
1486	3 
1487	1 
1488	1 
1489	4 
1490	4 
1491	1 
1492	2 
1493	1 
1494	2 
1495	5 
1496	5 
1497	4 
1498	5 
1499	4 
1500	4 
